timestamp,magnitude,depth,location
2024-05-18 23:12:14,3.5,62.7,Tokyo
2024-06-19 20:43:19,4.9,27.1,Los Angeles
2024-05-06 07:14:51,7.1,27.9,Jakarta
2024-10-15 06:44:10,8.1,97.6,Sacramento
2024-10-16 01:28:34,5.4,68.2,Mexico City
2024-10-09 02:32:51,8.4,83.5,San Diego
2024-06-06 19:08:42,7.0,20.1,Delhi
2024-10-15 09:14:34,8.5,22.5,Tokyo
2024-11-04 06:19:37,3.2,18.1,Sacramento
2024-01-03 12:16:01,4.2,45.5,Manila
2024-02-07 21:24:47,8.1,71.2,Sacramento
2024-05-16 20:41:42,7.9,8.1,Fresno
2024-01-03 11:13:20,6.9,45.7,Paris
2024-02-21 19:26:50,4.6,83.2,Sacramento
2024-03-14 04:10:59,4.6,46.9,San Diego
2024-04-14 09:59:27,3.1,48.5,Sacramento
2024-06-12 18:26:30,7.9,21.7,Moscow
2024-01-05 23:56:52,3.8,72.1,Tehran
2024-06-02 04:01:35,8.0,76.7,New York
2024-03-03 04:15:52,4.7,64.3,Delhi
2024-01-10 06:26:35,4.9,6.4,Los Angeles
2024-02-20 14:19:00,3.7,40.6,Sacramento
2024-12-12 21:02:09,6.4,96.9,Rome
2024-07-13 02:55:05,4.3,26.3,San Francisco
2024-09-24 15:08:00,5.0,74.5,San Francisco
2024-07-21 10:42:24,6.3,69.0,San Diego
2024-09-27 09:03:49,3.8,35.7,Los Angeles
2024-07-03 15:08:34,7.8,70.6,Fresno
2024-11-10 15:00:20,3.8,15.8,New York
2024-01-30 14:13:47,6.2,47.4,San Diego
2024-12-07 06:58:09,4.9,28.6,Berlin
2024-04-18 01:10:11,3.6,9.9,Berlin
2024-06-23 22:49:29,5.0,98.5,Berlin
2024-05-15 00:25:44,6.9,32.9,Lima
2024-05-07 05:27:10,5.5,29.0,San Diego
2024-05-13 19:52:48,3.6,5.5,Manila
2024-09-17 10:03:00,4.5,84.8,Jakarta
2024-12-16 06:10:37,4.5,29.1,Sacramento
2024-08-05 23:13:46,4.0,15.4,Tehran
2024-04-22 05:35:55,5.9,67.4,Fresno
2024-06-25 23:56:29,4.6,19.1,Santiago
2024-12-10 14:17:48,8.3,56.9,Los Angeles
2024-04-06 14:05:52,5.7,98.9,Fresno
2024-06-22 19:01:57,3.7,90.5,San Diego
2024-05-12 13:55:56,9.0,86.6,Fresno
2024-06-20 22:16:55,7.8,9.1,Los Angeles
2024-07-24 02:16:32,3.2,65.5,New York
2024-01-21 17:47:34,4.4,15.5,Sacramento
2024-02-11 18:34:20,6.1,25.2,Jakarta
2024-03-25 20:12:27,7.2,31.9,Mexico City
2024-04-03 08:08:26,5.0,69.0,Delhi
2024-05-04 14:00:58,5.0,92.0,Tokyo
2024-06-06 22:32:54,5.2,73.1,Sacramento
2024-03-26 13:26:29,6.0,84.1,Sacramento
2024-03-17 18:38:51,6.5,46.1,San Francisco
2024-09-12 08:08:13,7.6,22.0,Berlin
2024-02-04 07:41:54,4.6,45.0,New York
2024-10-23 08:18:34,4.1,32.2,San Diego
2024-12-05 09:06:24,5.3,33.3,Sacramento
2024-11-29 06:31:14,8.5,10.9,Manila
2024-09-18 22:57:01,7.8,97.1,New York
2024-08-06 22:46:40,4.9,7.3,Fresno
2024-01-10 07:50:35,4.3,22.9,Paris
2024-05-12 16:45:05,4.3,69.6,Sacramento
2024-06-18 01:46:36,6.8,52.1,Shanghai
2024-04-11 16:37:20,3.1,93.2,Jakarta
2024-06-28 13:42:02,8.0,54.9,Fresno
2024-03-15 15:04:45,8.5,64.0,Mexico City
2024-04-09 17:18:13,6.3,55.1,San Diego
2024-02-18 19:06:13,6.5,85.2,Fresno
2024-09-19 22:07:02,3.3,26.3,Tehran
2024-06-21 08:28:34,5.3,22.0,Fresno
2024-03-10 06:17:48,8.1,43.7,Lima
2024-03-11 09:12:25,6.9,78.5,Delhi
2024-06-23 00:05:35,7.8,39.3,Istanbul
2024-07-14 16:24:13,3.9,98.0,Istanbul
2024-07-30 11:35:00,5.8,9.4,San Francisco
2024-09-01 00:20:34,7.3,83.4,San Diego
2024-09-25 16:43:01,5.2,37.3,Fresno
2024-03-16 05:22:00,4.2,35.9,San Francisco
2024-06-06 23:39:10,4.9,57.8,San Francisco
2024-12-22 12:54:06,4.6,20.6,San Diego
2024-02-25 18:19:24,8.9,9.1,Lima
2024-12-16 00:14:19,7.2,13.7,Tehran
2024-11-24 10:31:25,3.5,21.0,Sacramento
2024-10-02 01:42:20,6.4,11.8,Jakarta
2024-11-01 02:27:46,6.0,12.7,Los Angeles
2024-04-16 04:36:28,6.0,52.5,Tehran
2024-05-09 01:49:27,3.2,86.7,Los Angeles
2024-06-14 14:31:05,5.8,33.7,Fresno
2024-04-19 19:40:35,4.3,62.2,San Francisco
2024-09-21 04:49:21,3.4,75.7,Berlin
2024-01-22 03:20:32,8.2,37.4,Sacramento
2024-08-14 00:19:58,4.1,11.3,Lima
2024-01-12 11:52:34,8.4,94.4,Istanbul
2024-06-14 17:13:21,5.9,94.7,Istanbul
2024-10-19 21:57:33,6.9,65.2,San Diego
2024-09-13 19:16:00,7.4,37.3,San Francisco
2024-12-27 06:42:47,3.2,32.1,Santiago
2024-01-31 02:06:54,3.1,58.7,Fresno
2024-05-21 19:06:10,3.4,93.3,Tehran
2024-02-23 10:12:38,8.5,71.6,San Diego
2024-03-20 19:48:05,8.7,22.2,Sacramento
2024-02-13 03:44:48,3.5,24.7,Sacramento
2024-04-24 21:20:11,6.4,46.0,San Diego
2024-05-12 02:30:30,3.6,85.0,Delhi
2024-07-20 21:05:07,4.8,86.7,Mexico City
2024-10-11 08:14:00,8.7,75.6,San Diego
2024-11-12 11:55:11,8.2,75.1,San Francisco
2024-07-04 08:40:34,7.3,71.9,Istanbul
2024-11-30 23:46:49,6.0,21.9,Tokyo
2024-05-25 11:19:21,5.6,80.6,New York
2024-09-04 21:01:30,3.6,44.4,San Francisco
2024-02-25 03:10:32,4.3,82.7,Los Angeles
2024-11-02 19:57:45,3.1,74.2,San Diego
2024-05-01 00:50:28,8.5,70.6,Los Angeles
2024-01-31 03:48:59,5.5,34.5,Delhi
2024-02-13 01:18:52,3.4,71.3,San Francisco
2024-08-12 23:14:40,5.2,29.0,San Diego
2024-08-06 07:24:03,5.2,9.6,San Diego
2024-03-13 15:13:41,4.6,70.2,Fresno
2024-04-23 09:52:36,4.1,77.4,Fresno
2024-02-26 06:51:45,5.4,37.3,Shanghai
2024-11-06 09:48:00,3.5,40.2,Los Angeles
2024-01-13 23:13:24,5.8,32.1,Lima
2024-03-18 15:54:55,8.3,27.7,Fresno
2024-05-18 00:46:35,8.1,29.7,Tokyo
2024-11-15 04:30:40,5.5,92.3,San Francisco
2024-12-10 05:37:49,3.1,82.9,Shanghai
2024-08-01 04:11:03,4.4,58.7,San Diego
2024-02-24 08:56:14,8.7,92.7,San Francisco
2024-06-04 17:55:08,6.7,59.0,Jakarta
2024-02-24 06:27:34,6.8,55.9,Fresno
2024-04-17 15:31:44,8.7,6.8,Tehran
2024-10-29 15:10:07,4.8,48.8,Manila
2024-01-30 04:48:16,4.3,72.0,Istanbul
2024-08-01 08:25:48,4.7,11.0,Paris
2024-07-09 08:59:56,3.6,60.3,Manila
2024-10-22 18:48:23,4.3,73.2,Paris
2024-02-15 00:30:17,7.1,56.3,Paris
2024-09-13 03:58:55,8.7,56.1,Los Angeles
2024-02-08 09:14:00,6.2,96.0,Mexico City
2024-01-28 05:06:44,8.4,61.6,San Diego
2024-07-09 18:43:58,6.1,40.6,Sacramento
2024-09-22 08:56:15,6.0,54.0,Sacramento
2024-09-19 20:21:48,8.4,65.4,Manila
2024-03-02 18:55:51,3.7,24.7,Fresno
2024-10-09 10:15:07,6.1,38.7,Fresno
2024-06-29 10:29:24,3.5,67.9,San Diego
2024-03-13 18:35:52,3.0,10.2,Moscow
2024-11-26 08:16:48,4.2,95.2,Rome
2024-02-04 18:42:53,7.2,15.1,Los Angeles
2024-06-23 16:52:07,7.8,13.7,San Diego
2024-12-26 11:29:48,6.6,99.6,Shanghai
2024-04-02 10:23:29,8.8,62.6,San Diego
2024-02-09 23:53:29,4.2,46.6,Jakarta
2024-01-26 13:54:28,6.7,77.7,Los Angeles
2024-07-01 22:40:04,8.8,91.5,Fresno
2024-03-08 01:35:06,8.1,31.9,Fresno
2024-02-13 13:20:37,8.0,52.3,Los Angeles
2024-09-16 20:31:44,8.4,50.1,Tehran
2024-07-22 10:48:02,4.1,86.3,San Diego
2024-03-18 05:15:58,6.5,96.4,San Francisco
2024-08-19 12:39:11,4.7,50.9,New York
2024-01-17 10:18:11,3.5,65.7,San Diego
2024-06-27 06:24:27,6.6,26.0,Sacramento
2024-10-08 10:22:03,3.2,86.4,San Diego
2024-07-05 19:29:16,4.7,5.6,Sacramento
2024-07-08 19:06:47,3.4,19.9,Tehran
2024-02-08 19:01:53,6.9,66.6,San Francisco
2024-07-16 05:02:16,3.7,7.5,Los Angeles
2024-11-03 06:02:24,8.9,32.5,Paris
2024-04-02 08:55:48,5.6,42.2,San Francisco
2024-08-31 22:30:12,3.4,84.0,Moscow
2024-04-16 16:46:40,8.4,85.2,Fresno
2024-06-26 02:42:50,6.7,54.5,Istanbul
2024-05-24 01:00:44,7.0,43.3,Fresno
2024-01-09 00:39:49,6.3,43.4,Santiago
2024-05-21 20:11:57,4.1,8.8,Los Angeles
2024-04-15 16:00:07,5.0,92.7,San Diego
2024-05-08 11:12:32,7.8,58.9,Sacramento
2024-01-28 11:21:09,8.5,7.4,Santiago
2024-09-13 01:01:41,8.6,81.9,Delhi
2024-09-07 08:06:02,6.3,64.4,Sacramento
2024-07-29 12:40:37,6.2,82.0,Manila
2024-03-11 13:20:40,3.8,27.7,San Francisco
2024-04-16 03:38:51,5.3,82.6,Santiago
2024-06-15 23:19:46,4.6,80.4,Tokyo
2024-12-24 02:27:17,5.9,68.9,Shanghai
2024-07-04 14:56:11,3.9,57.4,Sacramento
2024-05-08 02:44:53,6.4,51.7,San Francisco
2024-03-04 06:39:52,4.0,6.7,Lima
2024-02-19 19:11:15,3.2,86.6,Manila
2024-09-17 13:50:24,4.5,94.9,Delhi
2024-01-06 23:12:49,8.7,40.9,Manila
2024-10-24 02:38:20,7.2,83.0,San Francisco
2024-03-29 15:46:00,6.9,26.4,Sacramento
2024-02-24 05:41:02,4.0,72.7,Rome
2024-02-15 13:59:36,3.3,57.4,Sacramento
2024-12-22 18:20:00,5.4,95.3,San Francisco
2024-12-04 14:36:33,3.0,92.1,Mexico City
2024-05-21 00:36:19,8.6,93.6,San Francisco
2024-04-12 18:14:22,8.1,89.6,San Diego
2024-02-19 20:08:35,7.7,69.3,Jakarta
2024-07-25 06:33:34,4.2,56.1,Manila
2024-10-03 17:23:15,8.3,51.5,Delhi
2024-05-12 22:17:34,7.2,13.4,Fresno
2024-05-13 14:42:30,5.7,91.6,Lima
2024-05-29 08:16:18,4.0,27.7,San Diego
2024-03-20 07:07:35,5.9,11.9,Shanghai
2024-09-24 05:05:52,7.8,79.1,Sacramento
2024-02-16 00:19:24,6.6,18.7,Los Angeles
2024-11-01 13:19:12,4.3,72.2,Rome
2024-07-27 16:41:43,8.5,83.0,Tokyo
2024-06-27 09:39:57,5.6,85.8,San Diego
2024-12-12 19:39:58,6.1,9.2,Los Angeles
2024-01-10 02:47:36,8.0,93.2,Tehran
2024-05-30 20:51:31,8.4,58.0,San Francisco
2024-11-11 20:34:57,5.1,11.4,Istanbul
2024-03-29 09:34:56,6.8,10.2,Lima
2024-08-11 10:49:05,3.8,11.7,Lima
2024-01-05 12:57:26,4.5,62.9,Moscow
2024-11-10 07:06:53,3.4,48.1,Sacramento
2024-02-08 20:56:30,3.6,77.4,Berlin
2024-03-08 08:15:08,3.9,34.7,Istanbul
2024-01-12 22:48:27,6.6,6.4,Fresno
2024-06-14 14:31:42,3.5,10.7,Sacramento
2024-08-17 09:45:21,7.9,78.5,Shanghai
2024-08-07 11:51:48,5.4,98.1,Fresno
2024-06-28 21:41:30,3.5,63.3,San Diego
2024-05-08 18:48:51,3.0,12.4,Berlin
2024-03-23 06:14:33,7.8,68.7,Berlin
2024-12-23 01:25:12,5.4,85.3,San Diego
2024-09-25 14:18:40,5.0,37.9,Fresno
2024-09-28 01:17:27,6.1,14.2,Los Angeles
2024-06-19 05:47:24,4.2,92.9,San Diego
2024-07-18 07:23:19,6.4,92.4,Fresno
2024-03-17 01:43:40,5.6,50.2,Los Angeles
2024-04-12 03:11:55,8.6,54.3,San Francisco
2024-02-17 06:14:56,6.0,94.9,San Francisco
2024-09-12 20:46:21,8.9,67.6,Santiago
2024-03-22 18:35:16,7.9,67.6,Sacramento
2024-03-11 08:26:29,5.0,94.7,Tokyo
2024-05-31 02:55:29,8.7,42.5,Los Angeles
2024-07-01 06:19:38,3.6,70.8,Santiago
2024-01-02 16:40:10,3.6,83.8,Los Angeles
2024-04-22 15:39:54,8.7,50.7,Moscow
2024-12-21 19:43:03,5.8,49.2,Los Angeles
2024-02-27 01:52:20,8.7,14.6,Fresno
2024-06-21 14:43:46,8.6,79.7,Fresno
2024-03-25 04:15:03,8.8,38.8,Sacramento
2024-04-01 19:20:43,8.5,84.3,Rome
2024-09-09 21:42:14,6.5,49.9,Rome
2024-06-28 10:24:13,8.7,51.8,Shanghai
2024-08-15 06:37:27,4.6,68.5,Paris
2024-12-04 15:54:32,5.8,80.1,Sacramento
2024-08-23 11:11:10,3.2,12.6,New York
2024-10-04 04:07:48,5.5,85.7,Los Angeles
2024-01-05 07:11:34,5.9,52.8,San Diego
2024-05-05 03:21:24,6.7,50.2,Shanghai
2024-07-12 06:29:28,4.9,29.2,Santiago
2024-08-31 21:15:25,5.5,74.1,San Francisco
2024-08-22 19:42:23,6.1,46.1,Santiago
2024-10-15 21:46:23,3.1,28.8,Moscow
2024-02-03 20:56:24,8.7,97.0,Mexico City
2024-06-06 01:28:46,4.0,65.8,Jakarta
2024-07-20 09:51:43,6.6,40.2,San Francisco
2024-07-06 13:18:05,6.8,73.4,San Francisco
2024-08-26 01:21:14,8.3,26.5,Fresno
2024-01-11 02:11:12,4.8,14.4,Fresno
2024-02-28 23:36:30,8.0,41.4,Tehran
2024-03-31 10:15:09,8.5,16.3,Shanghai
2024-02-28 19:57:38,5.8,82.3,Sacramento
2024-12-24 20:16:51,4.1,68.4,Los Angeles
2024-12-13 05:07:22,7.5,52.1,San Francisco
2024-01-01 11:13:42,8.2,81.6,Tehran
2024-10-19 19:06:04,4.7,76.7,New York
2024-11-14 01:46:14,5.4,40.1,Fresno
2024-03-25 16:56:49,6.7,10.9,San Diego
2024-06-19 17:56:00,5.5,7.2,Manila
2024-03-10 12:52:48,6.0,12.0,Rome
2024-11-24 07:00:58,5.6,38.7,Fresno
2024-11-05 03:09:33,6.7,35.7,San Francisco
2024-02-22 14:30:25,7.7,95.8,San Diego
2024-09-13 13:01:56,7.5,15.5,San Diego
2024-08-31 03:19:44,4.9,81.9,Los Angeles
2024-10-13 23:31:30,4.5,64.9,Tokyo
2024-05-06 09:08:55,8.8,53.6,Paris
2024-01-13 04:26:23,4.0,24.3,Los Angeles
2024-08-31 09:37:26,6.2,96.4,Fresno
2024-04-09 11:51:31,5.3,11.4,San Diego
2024-09-24 15:30:01,8.3,64.0,Paris
2024-12-01 12:38:07,3.3,64.2,Los Angeles
2024-01-15 01:18:12,4.0,56.6,Manila
2024-04-17 01:38:09,6.1,32.7,Los Angeles
2024-10-27 03:01:22,4.1,41.0,San Francisco
2024-03-18 16:44:16,8.3,76.8,San Francisco
2024-11-08 15:24:29,8.4,36.3,Fresno
2024-02-10 09:15:19,4.5,93.7,Fresno
2024-08-02 09:08:19,7.7,83.8,Shanghai
2024-06-28 13:10:30,7.2,97.8,Lima
2024-11-30 00:30:17,8.5,52.3,Delhi
2024-06-10 04:05:19,4.8,38.6,Berlin
2024-10-14 08:20:49,6.9,77.1,Sacramento
2024-07-28 08:56:09,8.5,40.1,Los Angeles
2024-04-01 08:26:38,4.9,42.9,Fresno
2024-04-19 17:18:11,3.0,41.5,Santiago
2024-11-03 19:53:53,8.4,86.3,Tokyo
2024-12-27 03:01:12,3.9,26.8,San Diego
2024-07-17 08:08:39,4.5,22.8,Berlin
2024-03-18 10:41:18,3.3,86.0,San Francisco
2024-11-01 10:42:04,6.7,59.3,Sacramento
2024-04-05 04:31:47,6.9,56.8,Los Angeles
2024-02-17 23:49:48,6.2,67.8,Los Angeles
2024-01-21 06:56:16,6.9,32.9,Santiago
2024-11-14 04:48:09,8.9,45.4,Sacramento
2024-09-19 20:39:18,7.3,47.5,Los Angeles
2024-04-16 07:30:28,9.0,72.5,Paris
2024-07-13 07:32:19,8.1,64.2,Istanbul
2024-07-16 11:37:19,7.3,73.0,Sacramento
2024-12-09 07:40:54,6.1,43.9,Santiago
2024-01-09 21:16:56,3.7,34.8,Paris
2024-05-28 07:49:40,5.4,17.7,Berlin
2024-08-01 18:19:35,8.0,93.5,Fresno
2024-03-03 11:31:15,5.7,64.2,San Francisco
2024-03-02 09:50:27,4.4,84.6,Tokyo
2024-11-24 03:44:51,4.5,21.6,Shanghai
2024-07-21 14:21:38,5.0,98.8,Fresno
2024-07-15 02:07:32,4.5,35.5,San Francisco
2024-11-12 22:14:28,6.5,92.6,San Francisco
2024-09-19 09:30:37,4.6,25.2,San Francisco
2024-02-03 19:10:27,5.8,65.8,Fresno
2024-04-07 00:12:13,8.1,59.3,San Francisco
2024-10-15 06:46:10,5.3,21.0,Sacramento
2024-11-01 01:34:34,5.8,78.5,Manila
2024-03-27 14:59:00,6.5,43.3,Santiago
2024-12-03 18:15:51,3.9,96.1,San Diego
2024-08-01 09:37:55,3.7,84.0,San Diego
2024-04-18 13:33:48,3.1,41.9,Santiago
2024-12-28 16:19:06,6.2,97.0,San Diego
2024-03-09 22:22:15,5.4,53.1,Fresno
2024-04-03 00:00:38,7.5,14.1,Sacramento
2024-02-04 21:00:03,3.0,29.1,Shanghai
2024-02-11 00:26:07,4.5,70.6,Shanghai
2024-02-05 17:25:02,4.0,90.1,San Diego
2024-12-28 03:51:43,6.0,18.0,Fresno
2024-12-01 07:31:50,6.3,43.9,New York
2024-05-05 01:22:34,3.6,9.0,Istanbul
2024-10-23 16:43:30,7.5,83.0,Fresno
2024-05-12 13:55:35,7.9,89.8,Tehran
2024-09-10 19:45:11,7.0,57.5,Sacramento
2024-02-29 18:33:36,6.4,35.0,Jakarta
2024-09-15 19:12:00,8.6,28.9,Sacramento
2024-05-14 21:30:38,5.9,63.3,San Diego
2024-01-16 17:50:48,3.4,83.6,San Francisco
2024-07-09 01:07:29,5.9,18.7,Sacramento
2024-05-12 21:38:43,4.9,92.3,Lima
2024-09-07 12:50:13,3.2,97.6,Shanghai
2024-12-26 21:18:15,5.7,7.1,Lima
2024-03-01 20:57:14,7.7,95.0,Shanghai
2024-12-22 11:26:07,6.4,61.4,San Diego
2024-09-08 04:26:07,5.3,50.4,Los Angeles
2024-09-21 07:39:21,4.4,87.0,Sacramento
2024-04-10 13:38:32,3.8,10.8,Los Angeles
2024-05-07 04:02:24,8.4,30.2,Jakarta
2024-04-01 20:28:12,7.2,89.1,Santiago
2024-09-24 23:16:18,4.8,24.8,Paris
2024-11-03 01:33:33,6.0,70.0,San Diego
2024-05-22 22:54:42,5.6,6.6,Fresno
2024-11-08 10:53:57,6.5,40.9,Lima
2024-10-24 12:42:49,5.0,49.4,Shanghai
2024-03-11 16:02:42,6.9,13.4,San Francisco
2024-09-14 13:58:05,6.4,16.1,Los Angeles
2024-08-15 20:58:46,3.7,12.4,Delhi
2024-04-26 05:09:47,6.7,39.3,San Francisco
2024-01-02 03:25:21,5.1,52.7,San Diego
2024-04-10 09:14:54,8.9,87.8,Shanghai
2024-05-12 22:01:49,7.0,49.7,Rome
2024-04-22 15:40:03,4.8,34.8,Berlin
2024-06-14 13:22:07,5.7,59.1,Fresno
2024-12-03 16:25:51,3.1,57.5,Sacramento
2024-03-15 12:50:51,5.3,46.6,Paris
2024-08-03 02:05:23,7.8,37.2,Fresno
2024-11-04 01:19:20,5.0,47.4,Fresno
2024-11-24 14:13:26,8.7,8.3,Los Angeles
2024-09-19 17:48:36,6.5,82.3,San Francisco
2024-03-05 08:08:37,5.8,98.8,Rome
2024-01-02 17:19:55,3.7,40.2,San Diego
2024-06-17 15:35:15,5.2,75.7,Rome
2024-06-20 15:06:03,4.4,94.9,Mexico City
2024-10-16 23:08:21,3.2,89.4,Tokyo
2024-03-10 05:54:31,8.7,17.1,Berlin
2024-06-05 19:50:20,3.8,20.4,Istanbul
2024-01-21 07:48:44,4.5,62.6,San Diego
2024-09-21 00:42:38,4.2,31.4,Los Angeles
2024-09-24 20:07:27,6.9,82.9,Lima
2024-12-22 20:09:49,8.9,68.6,Istanbul
2024-11-20 02:39:23,8.3,55.0,San Diego
2024-03-08 22:36:42,4.0,6.5,Los Angeles
2024-02-20 07:35:12,6.9,81.9,Sacramento
2024-03-25 11:50:45,8.2,55.2,Shanghai
2024-12-30 11:59:06,7.2,81.5,San Diego
2024-05-11 16:51:13,6.2,17.9,Rome
2024-12-23 17:52:25,5.9,88.9,Tehran
2024-11-13 06:07:38,7.6,28.2,Lima
2024-10-24 02:29:49,6.5,86.0,Los Angeles
2024-03-26 13:59:27,7.2,32.9,Los Angeles
2024-01-08 13:09:03,8.6,44.3,San Francisco
2024-05-10 00:07:25,4.5,32.9,Los Angeles
2024-10-07 13:05:29,4.8,73.1,Fresno
2024-09-09 14:13:43,6.8,40.9,Istanbul
2024-03-05 23:01:01,7.6,22.0,Rome
2024-08-16 15:51:29,6.9,60.0,Sacramento
2024-10-29 00:29:34,7.1,7.5,Tokyo
2024-10-31 11:53:07,4.7,86.1,San Diego
2024-08-18 00:06:35,4.1,94.9,Tehran
2024-02-06 20:15:57,4.6,96.1,San Diego
2024-09-14 16:08:24,4.1,90.5,Los Angeles
2024-07-08 09:03:08,7.4,21.4,Los Angeles
2024-11-09 13:52:53,7.5,6.0,Sacramento
2024-10-05 16:02:00,4.6,71.8,Manila
2024-07-19 20:48:59,5.0,39.6,Rome
2024-12-04 22:20:57,9.0,76.2,Paris
2024-06-17 10:41:25,3.4,12.4,San Diego
2024-05-16 11:27:13,3.2,15.3,San Diego
2024-12-14 16:28:47,7.0,11.9,Manila
2024-05-10 22:10:45,5.2,61.4,Moscow
2024-01-28 07:06:28,7.1,32.8,Manila
2024-09-03 14:54:14,3.6,60.3,San Francisco
2024-12-13 15:52:10,3.1,71.1,Fresno
2024-01-19 14:05:01,4.2,16.0,Delhi
2024-03-24 04:31:29,3.5,14.1,Istanbul
2024-12-04 12:20:50,5.6,9.8,San Diego
2024-11-12 11:03:25,7.6,84.7,Fresno
2024-06-18 21:58:36,6.2,55.0,San Diego
2024-12-13 08:20:40,4.2,68.2,San Diego
2024-08-08 19:55:48,3.2,6.1,Mexico City
2024-03-27 07:32:31,8.5,86.4,Fresno
2024-11-22 10:39:31,3.3,46.5,San Francisco
2024-10-02 19:50:34,4.2,95.4,Sacramento
2024-06-18 20:19:08,7.4,84.5,San Francisco
2024-06-04 09:22:55,5.8,47.8,San Diego
2024-03-03 11:19:53,6.3,37.5,Los Angeles
2024-12-24 05:49:42,5.2,61.4,Fresno
2024-02-12 21:24:40,5.0,67.5,San Francisco
2024-10-17 21:01:11,3.6,55.6,Istanbul
2024-08-17 06:03:27,4.8,86.7,Los Angeles
2024-04-02 09:32:29,6.9,54.0,Los Angeles
2024-09-09 16:08:16,8.1,60.8,Sacramento
2024-12-07 06:00:07,6.0,75.9,San Francisco
2024-05-14 21:37:23,4.8,44.9,Paris
2024-02-17 13:49:19,3.9,95.4,Los Angeles
2024-03-03 17:29:48,6.1,85.2,San Diego
2024-04-26 08:50:41,3.3,31.4,San Francisco
2024-09-18 17:46:15,8.8,93.4,Tokyo
2024-07-13 03:40:15,8.0,6.7,Sacramento
2024-05-19 01:04:10,7.0,86.5,Los Angeles
2024-10-26 10:36:29,7.4,34.1,Fresno
2024-11-10 22:21:34,3.2,45.3,Sacramento
2024-02-15 16:51:04,8.2,79.5,San Francisco
2024-06-28 10:10:15,7.9,16.2,San Diego
2024-10-08 09:17:43,4.9,10.1,Fresno
2024-02-20 23:08:21,7.7,42.4,Santiago
2024-01-08 18:58:58,6.0,74.2,San Francisco
2024-01-18 07:00:17,6.2,40.2,San Diego
2024-03-23 12:45:40,6.9,82.5,Fresno
2024-01-28 09:27:57,6.6,88.9,San Francisco
2024-04-13 23:17:55,3.2,38.6,Mexico City
2024-11-26 05:02:36,3.1,35.8,Paris
2024-09-03 00:13:03,4.1,58.9,San Diego
2024-10-24 08:49:33,8.5,66.8,Los Angeles
2024-09-20 07:39:21,6.2,66.7,Lima
2024-08-14 10:28:45,3.1,67.5,Berlin
2024-03-04 03:28:49,4.3,50.6,Manila
2024-07-26 12:28:06,8.0,66.7,Moscow
2024-02-25 19:31:32,4.1,14.8,Manila
2024-07-29 07:14:05,6.7,5.4,Los Angeles
2024-05-19 06:42:28,7.1,18.9,Fresno
2024-01-07 11:08:00,6.9,15.8,Los Angeles
2024-09-15 08:43:54,5.0,51.4,Jakarta
2024-11-25 23:37:08,5.2,24.4,Moscow
2024-06-02 21:39:34,5.7,17.3,Sacramento
2024-07-19 19:41:19,6.4,82.6,Los Angeles
2024-04-08 03:44:49,8.5,38.4,Sacramento
2024-04-14 00:35:41,4.8,71.6,Rome
2024-07-07 00:17:45,4.1,68.6,Tehran
2024-11-15 03:10:09,4.3,45.3,Rome
2024-11-22 16:26:43,4.8,23.7,San Diego
2024-06-30 03:04:11,7.2,73.8,Los Angeles
2024-11-17 13:44:10,7.9,95.3,Mexico City
2024-09-24 10:10:27,4.6,70.7,San Diego
2024-01-19 02:25:40,4.8,38.8,San Francisco
2024-02-29 19:15:59,4.7,65.8,Fresno
2024-10-24 23:31:27,5.7,86.2,San Diego
2024-06-22 12:24:41,4.3,22.9,Shanghai
2024-02-22 07:19:58,7.0,89.8,San Francisco
2024-10-15 14:58:35,8.0,45.7,Fresno
2024-05-23 17:10:04,3.0,18.7,Sacramento
2024-04-20 19:53:56,7.3,82.4,Manila
2024-07-11 17:48:22,8.8,90.7,Fresno
2024-02-22 20:18:09,5.9,48.7,Los Angeles
2024-11-02 04:38:56,5.2,19.0,Mexico City
2024-04-29 16:17:21,5.6,38.1,San Diego
2024-03-29 19:28:28,6.5,22.4,San Francisco
2024-02-10 13:29:41,6.9,20.8,Manila
2024-08-22 08:50:05,7.7,8.8,San Francisco
2024-01-24 22:31:52,3.8,5.3,Mexico City
2024-12-29 11:18:15,4.0,20.3,Los Angeles
2024-11-07 03:31:36,6.9,74.3,Tehran
2024-07-11 10:38:50,7.1,83.8,Paris
2024-06-05 00:37:58,5.3,10.3,Paris
2024-01-17 22:39:40,7.1,21.2,Sacramento
2024-03-11 23:46:31,4.4,27.5,San Francisco
2024-06-17 15:45:22,7.2,88.7,San Francisco
2024-04-22 15:18:53,3.5,40.8,Shanghai
2024-03-01 22:48:52,4.5,35.3,Sacramento
2024-11-06 10:04:37,6.1,45.5,Fresno
2024-08-02 03:07:55,7.1,67.1,Fresno
2024-01-31 17:50:46,4.1,8.5,San Diego
2024-07-27 00:07:42,3.0,67.2,Rome
2024-08-02 08:18:46,6.6,34.8,Fresno
2024-03-07 10:36:13,3.8,30.6,Shanghai
2024-05-10 15:39:42,6.7,47.9,San Francisco
2024-05-23 06:27:57,5.1,58.6,Mexico City
2024-02-03 05:03:54,8.2,68.7,Sacramento
2024-04-23 01:44:41,6.1,14.4,San Diego
2024-02-01 10:12:28,5.1,67.0,San Francisco
2024-12-10 08:10:42,8.2,95.1,San Diego
2024-05-04 13:28:04,7.1,94.3,Tokyo
